fl2dima2,[ 1.],,,
fl2fl1agbaou4,[ 1.],,,
fl2fl1air11,[ 1.],,,
fl2fl1banankoro1,[ 1.],,,
fl2fl1banankoro2,[ 1.],,,
fl2fl1banankoro3,[ 1.],,,
fl2fl1baomahun1,[ 1.],,,
fl2fl1bisie1,[ 1.],,,
fl2fl1cissedougou4,[ 1.],,,
fl2fl1cortez2,[ 1.],,,
fl2fl1cortez3,[ 1.],,,
fl2fl1cortez7,[ 1.],,,
fl2fl1freda1,[ 1.],,,
fl2fl1freda3,[ 1.],,,
fl2fl1kalana1,[ 1.],,,
fl2fl1kalana9,[ 1.],,,
fl2fl1kangankunde4,[ 1.],,,
fl2fl1katako kombe2,[ 1.],,,
fl2fl1kouroussa5,[ 1.],,,
fl2fl1lero3,[ 1.],,,
fl2fl1obuasi2,[ 1.],,,
fl2fl1pala ganboke4,[ 1.],,,
fl2fl1popigai2,[ 1.],,,
fl2fl1r1068,[ 1.],,,
fl2fl1r1086,[ 1.],,,
fl2fl1r1111,[ 1.],,,
fl2fl1r1115,[ 1.],,,
fl2fl1r1122,[ 1.],,,
fl2fl1r1127,[ 1.],,,
fl2fl1r1132,[ 1.],,,
fl2fl1r1135,[ 1.],,,
fl2fl1r1141,[ 1.],,,
fl2fl1r1142,[ 1.],,,
fl2fl1R143,[ 1.],,,
fl2fl1R202,[ 1.],,,
fl2fl1R542,[ 1.],,,
fl2fl1r571,[ 1.],,,
fl2fl1r624,[ 1.],,,
fl2fl1r674,[ 1.],,,
fl2fl1r731,[ 1.],,,
fl2fl1r853,[ 1.],,,
fl2fl1r993,[ 1.],,,
fl2fl1richat1,[ 1.],,,
fl2fl1sabodala1,[ 1.],,,
fl2fl1sam04731,[ 1.],,,
fl2fl1sam04793,[ 1.],,,
fl2fl1sam11076,[ 1.],,,
fl2fl1sam18462,[ 1.],,,
fl2fl1sam18662,[ 1.],,,
fl2fl1sam21475,[ 1.],,,
fl2fl1sam21551,[ 1.],,,
fl2fl1sam26521,[ 1.],,,
fl2fl1sam30543,[ 1.],,,
fl2fl1sam30547,[ 1.],,,
fl2fl1sam30549,[ 1.],,,
fl2fl1sam44692,[ 1.],,,
fl2fl1sw ethiopia2,[ 1.],,,
fl2fl1tanami1,[ 1.],,,
fl2fl1taparko5,[ 1.],,,
fl2fl1tasmania4,[ 1.],,,
fl2fl1tasmania5,[ 1.],,,
fl2fl1tiririne1,[ 1.],,,
fl2fl1tongon1,[ 1.],,,
fl2fl1tsumeb3,[ 1.],,,
fl2fl1tsumeb4,[ 1.],,,
fl2fl1vredefort4,[ 1.],,,
fl2fl1yaramoko3,[ 1.],,,
fl2fl1youga1,[ 1.],,,
fl2galore creek1,[ 1.],,,
fl2goldstrike2,[ 1.],,,
fl2goldstrike4,[ 1.],,,
fl2goz beida1,[ 1.],,,
fl2goz beida3,[ 1.],,,
fl2goz beida5,[ 1.],,,
fl2haib1,[ 1.],,,
fl2hofrat el nas1,[ 1.],,,
fl2ireland1,[ 1.],,,
fl2kangankunde1,[ 1.],,,
fl2kangankunde5,[ 1.],,,
fl2kouroussa3,[ 1.],,,
fl2kouroussa5,[ 1.],,,
fl2l2,[ 1.],,,
fl2maliS1,[ 1.],,,
fl2mogollon1,[ 1.],,,
fl2muruntau4,[ 1.],,,
fl2muruntau6,[ 1.],,,
fl2pala ganboke1,[ 1.],,,
fl2popigai1,[ 1.],,,
fl2pueblo viejo1,[ 1.],,,
fl2r1001,[ 1.],,,
fl2r10111,[ 1.],,,
fl2r1041,[ 1.],,,
fl2r1063b,[ 1.],,,
fl2r1067,[ 1.],,,
fl2r1071,[ 1.],,,
fl2r1082,[ 1.],,,
fl2r1124,[ 1.],,,
fl2r11392,[ 1.],,,
fl2r1173,[ 1.],,,
fl2R292,[ 1.],,,
fl2r613,[ 1.],,,
fl2r615,[ 1.],,,
fl2r622,[ 1.],,,
fl2r911,[ 1.],,,
fl2r923,[ 1.],,,
fl2r931,[ 1.],,,
fl2r951,[ 1.],,,
fl2richat1,[ 1.],,,
fl2sam11075,[ 1.],,,
fl2sam11076,[ 1.],,,
fl2sam21551,[ 1.],,,
fl2sam22661,[ 1.],,,
fl2sam25571,[ 1.],,,
fl2sam26521,[ 1.],,,
fl2sam30548,[ 1.],,,
fl2sissedougou2,[ 1.],,,
fl2slate island 2,[ 1.],,,
fl2slate island1,[ 1.],,,
fl2taparko7,[ 1.],,,
fl2telfer2,[ 1.],,,
fl2tibesti1,[ 1.],,,
fl2tibesti2,[ 1.],,,
fl2tiririne1,[ 1.],,,
fl2tiririne2,[ 1.],,,
fl2tsumeb1,[ 1.],,,
fl2vredefort1,[ 1.],,,
freda3,[ 1.],,,
galore creek2,[ 1.],,,
golden pride1,[ 1.],,,
goldstrike4,[ 1.],,,
goz beida1,[ 1.],,,
hassai1,[ 1.],,,
highbury3,[ 1.],,,
hofrat el nas1,[ 1.],,,
kangankunde5,[ 1.],,,
kawokono1,[ 1.],,,
kisladag2,[ 1.],,,
kouroussa2,[ 1.],,,
la ronde2,[ 1.],,,
lawn hill2,[ 1.],,,
mnt polley1,[ 1.],,,
morila1,[ 1.],,,
obuasi1,[ 1.],,,
obuasi2,[ 1.],,,
orouro2,[ 1.],,,
oyu tolgoi5,[ 1.],,,
pal ganboke3,[ 1.],,,
pala ganboke3,[ 1.],,,
r1002,[ 1.],,,
r1064,[ 1.],,,
r1084,[ 1.],,,
R111,[ 1.],,,
r1116,[ 1.],,,
r1127,[ 1.],,,
r113,[ 1.],,,
r1137,[ 1.],,,
r1141,[ 1.],,,
r451,[ 1.],,,
R621,[ 1.],,,
r622,[ 1.],,,
r672,[ 1.],,,
r731,[ 1.],,,
r733,[ 1.],,,
r793,[ 1.],,,
r881,[ 1.],,,
r922,[ 1.],,,
r931,[ 1.],,,
r993,[ 1.],,,
sam04791,[ 1.],,,
sam18461,[ 1.],,,
sam18662,[ 1.],,,
sam21551,[ 1.],,,
sam21553,[ 1.],,,
sam22661,[ 1.],,,
sam26671,[ 1.],,,
sam44692,[ 1.],,,
sam46691,[ 1.],,,
siguiri4,[ 1.],,,
sissedougou1,[ 1.],,,
sukari1,[ 1.],,,
taparko2,[ 1.],,,
tasiast1,[ 1.],,,
tasmania4,[ 1.],,,
tasmania5,[ 1.],,,
telfer4,[ 1.],,,
tongon1,[ 1.],,,
vredefort4,[ 1.],,,
yanfolila1,[ 1.],,,
yaoure1,[ 1.],,,
yaramoko1,[ 1.],,,
